Trial Number,value now,Delay,Value later,Value later delay,Response,reaction time,SubID,Cond
75,20,0,45,7,1,1.606945395,20,2
76,20,0,31,1,1,1.251330495,20,2
77,20,0,37,122,1,2.702390909,20,2
78,20,0,41,58,1,2.033038616,20,2
79,20,0,25,122,0,2.971325874,20,2
80,20,0,25,58,1,1.340552688,20,2
81,20,0,23,58,0,2.545181036,20,2
82,20,0,77,13,1,1.809657693,20,2
83,20,0,57,58,1,1.474280119,20,2
84,20,0,29,122,1,1.69796598,20,2
85,20,0,23,7,1,2.68114543,20,2
86,20,0,27,1,1,1.69827044,20,2
87,20,0,23,1,1,1.385474563,20,2
88,20,0,45,58,1,1.385379076,20,2
89,20,0,23,13,1,1.206770182,20,2
90,20,0,69,31,1,1.452128172,20,2
91,20,0,33,31,1,1.630371928,20,2
92,20,0,51,58,1,1.494844794,20,2
93,20,0,41,122,1,3.195595026,20,2
94,20,0,27,58,1,4.560134888,20,2
95,20,0,45,1,1,1.36163795,20,2
96,20,0,69,7,1,1.384437084,20,2
1,20,0,41,1,1,1.429681897,24,2
2,20,0,77,7,1,1.655782104,24,2
3,20,0,61,58,0,1.830110312,24,2
4,20,0,29,7,1,1.252330065,24,2
5,20,0,29,31,0,1.317054868,24,2
6,20,0,21.1,58,0,1.386064291,24,2
7,20,0,51,1,1,1.285600543,24,2
8,20,0,69,58,0,1.160422921,24,2
9,20,0,25,31,0,1.464812279,24,2
10,20,0,37,13,0,1.385022759,24,2
11,20,0,21,122,0,1.622789979,24,2
12,20,0,23,31,0,1.451341987,24,2
13,20,0,21.1,31,0,1.062029958,24,2
14,20,0,21.1,7,0,1.542988896,24,2
15,20,0,31,31,0,1.421155453,24,2
16,20,0,57,1,1,1.195418596,24,2
17,20,0,37,31,0,1.306043029,24,2
18,20,0,31,7,0,1.182559013,24,2
19,20,0,37,7,0,1.306463599,24,2
20,20,0,21.1,1,0,1.328998327,24,2
21,20,0,27,31,0,1.955532432,24,2
22,20,0,25,7,0,1.453253388,24,2
23,20,0,21,7,0,1.376157641,24,2
24,20,0,29,13,0,1.652650714,24,2
25,20,0,57,13,0,1.196358681,24,2
26,20,0,27,122,0,1.363810539,24,2
27,20,0,27,7,0,1.284991026,24,2
28,20,0,31,58,0,2.090107441,24,2
29,20,0,77,1,1,1.477572203,24,2
30,20,0,77,58,0,1.228901982,24,2
31,20,0,45,122,0,1.541958213,24,2
32,20,0,29,58,0,1.207317948,24,2
33,20,0,51,7,1,1.787139416,24,2
34,20,0,61,13,1,1.616398454,24,2
35,20,0,77,31,0,1.441930413,24,2
36,20,0,33,13,1,1.820657015,24,2
37,20,0,21.1,122,0,1.151024818,24,2
38,20,0,61,122,0,1.451311588,24,2
39,20,0,33,122,0,1.450575352,24,2
40,20,0,29,1,1,1.293319106,24,2
41,20,0,31,13,0,1.239752769,24,2
42,20,0,33,1,1,1.297763586,24,2
43,20,0,41,31,0,1.484162927,24,2
44,20,0,27,13,0,1.36510849,24,2
45,20,0,51,13,0,1.281343579,24,2
46,20,0,41,13,0,1.082676291,24,2
47,20,0,51,122,0,0.972368538,24,2
48,20,0,51,31,0,1.082947135,24,2
49,20,0,61,1,1,1.070684671,24,2
50,20,0,33,7,0,1.83242929,24,2
51,20,0,21.1,13,0,1.328266501,24,2
52,20,0,57,31,0,1.028585434,24,2
53,20,0,41,7,0,1.405540586,24,2
54,20,0,77,122,0,1.029299736,24,2
55,20,0,37,58,0,1.072802544,24,2
56,20,0,57,122,0,1.085150719,24,2
57,20,0,69,122,0,1.27049005,24,2
58,20,0,31,122,0,1.061411977,24,2
59,20,0,21,58,0,0.972767472,24,2
60,20,0,21,13,0,1.116269588,24,2
61,20,0,25,1,1,1.18251574,24,2
62,20,0,21,1,0,1.486589789,24,2
63,20,0,25,13,0,1.152011395,24,2
64,20,0,69,13,0,1.18330586,24,2
65,20,0,33,58,0,1.274445891,24,2
66,20,0,61,7,1,1.305345893,24,2
67,20,0,45,31,0,1.071925521,24,2
68,20,0,23,122,0,1.43963933,24,2
69,20,0,21,31,0,1.354232907,24,2
70,20,0,61,31,0,1.308247447,24,2
71,20,0,37,1,1,1.282461524,24,2
72,20,0,45,13,0,1.173048973,24,2
73,20,0,69,1,1,1.275778174,24,2
74,20,0,57,7,1,1.473779678,24,2
75,20,0,45,7,0,1.465258002,24,2
76,20,0,31,1,1,1.07112062,24,2
77,20,0,37,122,0,1.440463662,24,2
78,20,0,41,58,0,1.27522397,24,2
79,20,0,25,122,0,1.082541227,24,2
80,20,0,25,58,0,1.048782945,24,2
81,20,0,23,58,0,1.330044508,24,2
82,20,0,77,13,1,1.305536747,24,2
83,20,0,57,58,0,1.127196431,24,2
84,20,0,29,122,0,1.073126674,24,2
85,20,0,23,7,1,1.618517041,24,2
86,20,0,27,1,1,1.464128256,24,2
87,20,0,23,1,1,1.365237474,24,2
88,20,0,45,58,0,1.130090833,24,2
89,20,0,23,13,0,1.428819776,24,2
90,20,0,69,31,0,1.195138097,24,2
91,20,0,33,31,0,1.17361927,24,2
92,20,0,51,58,0,1.082070351,24,2
93,20,0,41,122,0,1.072244048,24,2
94,20,0,27,58,0,1.060256481,24,2
95,20,0,45,1,1,1.061224937,24,2
96,20,0,69,7,1,1.5082165,24,2
1,20,0,58,14,1,3.373488426,28,2
2,20,0,49,60,1,2.636292696,28,2
3,20,0,40.6,14,1,2.199567318,28,2
4,20,0,27.4,3,1,3.071061134,28,2
5,20,0,20.6,30,0,2.089704752,28,2
6,20,0,25,30,0,2.468431234,28,2
7,20,0,47,8,1,2.468373537,28,2
8,20,0,21.5,60,0,3.161247492,28,2
9,20,0,75,14,1,2.2232728,28,2
10,20,0,36.2,120,0,2.154998302,28,2
11,20,0,71,60,0,2.54638648,28,2
12,20,0,23,14,0,2.68017292,28,2
13,20,0,32,14,0,5.508189201,28,2
14,20,0,40.6,30,0,3.875184536,28,2
15,20,0,23,120,0,3.665282965,28,2
16,20,0,21.5,120,0,2.602721691,28,2
17,20,0,49,120,0,1.965764761,28,2
18,20,0,35,14,0,2.300709963,28,2
19,20,0,71,120,1,3.695479155,28,2
20,20,0,27.4,120,0,2.2323668,28,2
21,20,0,23,8,1,3.082987785,28,2
22,20,0,28.6,8,1,17.45043564,28,2
23,20,0,20.6,60,0,2.232945919,28,2
24,20,0,75,30,1,2.869306326,28,2
25,20,0,71,8,1,1.999639273,28,2
26,20,0,28.6,3,1,3.0736444,28,2
27,20,0,75,8,1,2.03216958,28,2
28,20,0,27.4,8,1,2.580332756,28,2
29,20,0,58,120,1,3.348295212,28,2
30,20,0,47,14,1,2.600581408,28,2
31,20,0,25,3,1,1.507070661,28,2
32,20,0,25,14,1,2.369281054,28,2
33,20,0,25,8,1,3.186008215,28,2
34,20,0,32,120,0,2.156377554,28,2
35,20,0,47,120,0,3.1049757,28,2
36,20,0,40.6,60,0,3.86432004,28,2
37,20,0,36.2,8,1,2.435807943,28,2
38,20,0,32,60,0,4.939073563,28,2
39,20,0,75,3,1,1.695501328,28,2
40,20,0,49,30,1,2.155353069,28,2
41,20,0,35,3,1,1.921238542,28,2
42,20,0,49,8,1,2.376363039,28,2
43,20,0,23,60,0,2.221975565,28,2
44,20,0,20.6,3,0,3.11901927,28,2
45,20,0,23,3,1,1.999370813,28,2
46,20,0,71,3,1,1.565019727,28,2
47,20,0,27.4,60,0,2.00927496,28,2
48,20,0,60,60,0,2.792675972,28,2
49,20,0,28.6,120,0,2.445184231,28,2
50,20,0,35,8,1,3.192548037,28,2
51,20,0,58,30,0,2.532880068,28,2
52,20,0,32,3,1,2.03221488,28,2
53,20,0,32,8,1,3.47430253,28,2
54,20,0,47,3,1,2.043591022,28,2
55,20,0,49,3,1,1.362017512,28,2
56,20,0,60,3,1,1.362948298,28,2
57,20,0,28.6,14,1,2.469871998,28,2
58,20,0,75,60,1,3.103929758,28,2
59,20,0,58,3,1,1.787677407,28,2
60,20,0,20.6,14,0,1.809683442,28,2
61,20,0,35,120,0,2.535697937,28,2
62,20,0,47,30,1,2.703379154,28,2
63,20,0,25,60,0,2.623508215,28,2
64,20,0,27.4,14,0,3.932075024,28,2
65,20,0,21.5,30,0,1.879609942,28,2
66,20,0,28.6,60,0,2.26714325,28,2
67,20,0,36.2,14,1,1.753576398,28,2
68,20,0,25,120,0,3.830998898,28,2
69,20,0,35,30,0,2.757760286,28,2
70,20,0,36.2,3,1,1.450126171,28,2
71,20,0,40.6,120,0,2.234928846,28,2
72,20,0,27.4,30,0,1.920298338,28,2
73,20,0,71,14,1,1.966098428,28,2
74,20,0,23,30,0,2.601352692,28,2
75,20,0,60,14,1,3.206971407,28,2
76,20,0,20.6,8,0,1.944296837,28,2
77,20,0,21.5,8,0,2.902860641,28,2
78,20,0,47,60,0,4.643982887,28,2
79,20,0,36.2,60,1,3.946942568,28,2
80,20,0,40.6,3,1,2.111446381,28,2
81,20,0,40.6,8,1,2.499144554,28,2
82,20,0,35,60,0,2.445153475,28,2
83,20,0,58,60,0,1.864852071,28,2
84,20,0,60,8,1,2.760148287,28,2
85,20,0,21.5,3,1,1.738833189,28,2
86,20,0,71,30,1,1.697067022,28,2
87,20,0,58,8,1,1.88805747,28,2
88,20,0,75,120,0,1.634030223,28,2
89,20,0,20.6,120,0,3.384288073,28,2
90,20,0,21.5,14,0,2.223293543,28,2
91,20,0,60,30,1,0.566490948,28,2
92,20,0,32,30,0,1.563671112,28,2
93,20,0,36.2,30,0,3.665512562,28,2
94,20,0,49,14,0,2.257456541,28,2
95,20,0,60,120,0,1.953691959,28,2
96,20,0,28.6,30,0,2.234971046,28,2
1,20,0,50,29,1,3.729520798,12,2
2,20,0,30,6,1,3.753043413,12,2
3,20,0,46,29,1,3.441554308,12,2
4,20,0,21.6,118,0,4.266303539,12,2
5,20,0,41.4,6,1,3.461944342,12,2
6,20,0,24,62,0,3.576286554,12,2
7,20,0,29.4,15,1,4.757617474,12,2
8,20,0,24,29,0,3.841472149,12,2
9,20,0,34,15,1,2.702630281,12,2
10,20,0,46,15,1,2.659068584,12,2
11,20,0,34,62,1,16.0386734,12,2
12,20,0,24,29,0,4.780575752,12,2
13,20,0,50,2,1,2.903317213,12,2
14,20,0,41.4,29,1,5.250022411,12,2
15,20,0,20.5,29,0,4.398731232,12,2
16,20,0,26.6,15,1,12.23933411,12,2
17,20,0,56,6,1,2.591088533,12,2
18,20,0,41.4,2,1,3.573502064,12,2
19,20,0,76,6,1,2.300792933,12,2
20,20,0,24,6,1,17.65806389,12,2
21,20,0,46,6,1,2.412249327,12,2
22,20,0,46,62,1,3.595982313,12,2
23,20,0,30,29,1,2.839489937,12,2
24,20,0,56,118,1,4.848381996,12,2
25,20,0,76,15,1,2.099039078,12,2
26,20,0,24,2,1,3.754152775,12,2
27,20,0,26.6,62,0,4.692186832,12,2
28,20,0,34,29,1,4.133565426,12,2
29,20,0,70,2,1,1.697675109,12,2
30,20,0,62,6,1,2.614031315,12,2
31,20,0,56,62,1,5.361241817,12,2
32,20,0,36.6,15,1,2.055097818,12,2
33,20,0,76,29,1,2.724435091,12,2
34,20,0,34,2,1,2.589778185,12,2
35,20,0,21.6,62,0,2.234672308,12,2
36,20,0,34,118,1,9.270327568,12,2
37,20,0,29.4,2,1,3.038823843,12,2
38,20,0,29.4,62,0,11.70556641,12,2
39,20,0,36.6,62,0,8.689177513,12,2
40,20,0,50,118,1,3.306097269,12,2
41,20,0,29.4,29,1,3.997840405,12,2
42,20,0,24,118,0,3.305830002,12,2
43,20,0,24,15,1,7.258354187,12,2
44,20,0,26.6,2,1,1.787689924,12,2
45,20,0,20.5,118,0,2.099494934,12,2
46,20,0,20.5,15,0,2.568790913,12,2
47,20,0,70,15,1,2.814437866,12,2
48,20,0,24,2,1,4.580020428,12,2
49,20,0,62,62,1,3.708622694,12,2
50,20,0,24,15,1,9.182023048,12,2
51,20,0,46,2,1,2.189944744,12,2
52,20,0,56,29,1,2.567689419,12,2
53,20,0,24,62,0,6.233411789,12,2
54,20,0,21.6,15,0,4.135671139,12,2
55,20,0,56,2,1,2.1001544,12,2
56,20,0,36.6,29,1,3.149671555,12,2
57,20,0,36.6,2,1,2.165655613,12,2
58,20,0,20.5,62,0,2.637107372,12,2
59,20,0,50,15,1,2.03249383,12,2
60,20,0,29.4,118,0,9.852073669,12,2
61,20,0,21.6,2,0,4.623110771,12,2
62,20,0,76,2,1,3.305867195,12,2
63,20,0,34,6,1,2.858727694,12,2
64,20,0,46,118,1,6.165854931,12,2
65,20,0,26.6,6,1,2.901780844,12,2
66,20,0,70,118,1,2.411932945,12,2
67,20,0,70,62,1,2.301337242,12,2
68,20,0,70,6,1,2.345858574,12,2
69,20,0,76,62,1,2.525769949,12,2
70,20,0,21.6,29,0,2.233999014,12,2
71,20,0,26.6,29,1,3.350244761,12,2
72,20,0,29.4,6,1,2.188793659,12,2
73,20,0,62,2,1,1.899206519,12,2
74,20,0,50,62,1,3.59450078,12,2
75,20,0,76,118,1,1.985897303,12,2
76,20,0,24,6,1,3.259985447,12,2
77,20,0,30,62,1,4.00009346,12,2
78,20,0,41.4,15,1,1.920924664,12,2
79,20,0,20.5,2,0,1.943730116,12,2
80,20,0,24,118,0,5.048604965,12,2
81,20,0,30,118,0,11.46011639,12,2
82,20,0,20.5,6,0,2.478774071,12,2
83,20,0,36.6,118,0,5.674369812,12,2
84,20,0,56,15,1,2.569113016,12,2
85,20,0,41.4,118,1,10.34253311,12,2
86,20,0,21.6,6,0,2.1439116,12,2
87,20,0,30,2,1,2.100273132,12,2
88,20,0,26.6,118,0,2.54553175,12,2
89,20,0,62,29,1,2.749626637,12,2
90,20,0,50,6,1,2.032643795,12,2
91,20,0,41.4,62,1,3.910284758,12,2
92,20,0,30,15,1,2.946972847,12,2
93,20,0,36.6,6,1,2.167072773,12,2
94,20,0,62,15,1,2.479269981,12,2
95,20,0,70,29,1,1.921553493,12,2
96,20,0,62,118,1,2.25635767,12,2
1,20,0,41,1,1,1.744536161,2,2
2,20,0,77,7,1,3.329059601,2,2
3,20,0,61,58,1,7.418568611,2,2
4,20,0,29,7,1,4.624174118,2,2
5,20,0,29,31,1,6.166752815,2,2
6,20,0,21.1,58,0,3.842535973,2,2
7,20,0,51,1,1,2.904497623,2,2
8,20,0,69,58,1,5.474198818,2,2
9,20,0,25,31,1,10.74456787,2,2
10,20,0,37,13,1,2.010843754,2,2
11,20,0,21,122,0,1.876979232,2,2
12,20,0,23,31,0,1.964944124,2,2
13,20,0,21.1,31,0,1.762558937,2,2
14,20,0,21.1,7,0,1.720296144,2,2
15,20,0,31,31,1,4.625012875,2,2
16,20,0,57,1,1,1.563971877,2,2
17,20,0,37,31,1,1.653175712,2,2
18,20,0,31,7,1,1.450719714,2,2
19,20,0,37,7,1,1.496530056,2,2
20,20,0,21.1,1,1,5.117480278,2,2
21,20,0,27,31,1,2.143172503,2,2
22,20,0,25,7,1,1.564171314,2,2
23,20,0,21,7,0,3.216305971,2,2
24,20,0,29,13,1,3.350543261,2,2
25,20,0,57,13,1,1.429564953,2,2
26,20,0,27,122,0,4.222101688,2,2
27,20,0,27,7,1,2.838577509,2,2
28,20,0,31,58,1,6.032389164,2,2
29,20,0,77,1,1,1.564772367,2,2
30,20,0,77,58,1,2.880585909,2,2
31,20,0,45,122,1,5.65228653,2,2
32,20,0,29,58,1,1.718099833,2,2
33,20,0,51,7,1,1.6756742,2,2
34,20,0,61,13,1,1.831705451,2,2
35,20,0,77,31,1,1.654415965,2,2
36,20,0,33,13,1,4.668714046,2,2
37,20,0,21.1,122,0,1.921259761,2,2
38,20,0,61,122,1,3.148653984,2,2
39,20,0,33,122,0,3.373254299,2,2
40,20,0,29,1,1,1.786641121,2,2
41,20,0,31,13,1,1.876875877,2,2
42,20,0,33,1,1,1.271722794,2,2
43,20,0,41,31,1,2.658377886,2,2
44,20,0,27,13,1,2.345569372,2,2
45,20,0,51,13,1,1.609360933,2,2
46,20,0,41,13,1,1.562573195,2,2
47,20,0,51,122,1,4.603330612,2,2
48,20,0,51,31,1,1.965167522,2,2
49,20,0,61,1,1,1.250989199,2,2
50,20,0,33,7,1,1.898176074,2,2
51,20,0,21.1,13,0,2.323397636,2,2
52,20,0,57,31,1,1.228286743,2,2
53,20,0,41,7,1,2.256499767,2,2
54,20,0,77,122,1,2.970209599,2,2
55,20,0,37,58,1,1.606073022,2,2
56,20,0,57,122,1,5.272192001,2,2
57,20,0,69,122,1,4.446942806,2,2
58,20,0,31,122,0,2.815340519,2,2
59,20,0,21,58,0,2.948404551,2,2
60,20,0,21,13,0,2.278159857,2,2
61,20,0,25,1,1,1.273304582,2,2
62,20,0,21,1,0,8.219906807,2,2
63,20,0,25,13,1,5.271858215,2,2
64,20,0,69,13,1,1.206263661,2,2
65,20,0,33,58,1,2.771771669,2,2
66,20,0,61,7,1,1.161727309,2,2
67,20,0,45,31,1,2.190505743,2,2
68,20,0,23,122,0,1.900240183,2,2
69,20,0,21,31,0,2.234107018,2,2
70,20,0,61,31,1,2.549240351,2,2
71,20,0,37,1,1,2.501909494,2,2
72,20,0,45,13,1,1.519536376,2,2
73,20,0,69,1,1,2.255717039,2,2
74,20,0,57,7,1,1.228145599,2,2
75,20,0,45,7,1,1.451575756,2,2
76,20,0,31,1,1,1.518419981,2,2
77,20,0,37,122,1,4.221323967,2,2
78,20,0,41,58,1,3.842401505,2,2
79,20,0,25,122,0,3.148859739,2,2
80,20,0,25,58,1,4.981777191,2,2
81,20,0,23,58,0,3.977748871,2,2
82,20,0,77,13,1,1.227949381,2,2
83,20,0,57,58,1,3.106013536,2,2
84,20,0,29,122,1,4.291097164,2,2
85,20,0,23,7,1,4.938169479,2,2
86,20,0,27,1,1,1.853719234,2,2
87,20,0,23,1,1,1.741501331,2,2
88,20,0,45,58,1,2.480728388,2,2
89,20,0,23,13,1,5.091799259,2,2
90,20,0,69,31,1,1.943710566,2,2
91,20,0,33,31,1,3.953336716,2,2
92,20,0,51,58,1,4.132647038,2,2
93,20,0,41,122,1,7.952771187,2,2
94,20,0,27,58,1,3.261563301,2,2
95,20,0,45,1,1,1.185689092,2,2
96,20,0,69,7,1,2.32408905,2,2
1,20,0,41,1,1,2.110814095,34,2
2,20,0,77,7,1,1.965952873,34,2
3,20,0,61,58,1,1.072492957,34,2
4,20,0,29,7,1,1.574678421,34,2
5,20,0,29,31,1,1.476051927,34,2
6,20,0,21.1,58,1,2.179483175,34,2
7,20,0,51,1,1,2.434713602,34,2
8,20,0,69,58,1,2.02240634,34,2
9,20,0,25,31,1,1.476012945,34,2
10,20,0,37,13,1,1.787678957,34,2
11,20,0,21,122,0,2.312507629,34,2
12,20,0,23,31,0,3.264234543,34,2
13,20,0,21.1,31,0,1.618873358,34,2
14,20,0,21.1,7,0,1.264335632,34,2
15,20,0,31,31,1,2.78063345,34,2
16,20,0,57,1,1,1.204365611,34,2
17,20,0,37,31,1,1.530562282,34,2
18,20,0,31,7,1,2.278658152,34,2
19,20,0,37,7,1,2.010484219,34,2
20,20,0,21.1,1,1,4.736067295,34,2
21,20,0,27,31,1,2.168239594,34,2
22,20,0,25,7,1,2.321883202,34,2
23,20,0,21,7,0,2.6558249,34,2
24,20,0,29,13,1,1.574547529,34,2
25,20,0,57,13,1,2.266956568,34,2
26,20,0,27,122,0,2.435750008,34,2
27,20,0,27,7,1,2.043031693,34,2
28,20,0,31,58,1,2.364646673,34,2
29,20,0,77,1,1,0.949540019,34,2
30,20,0,77,58,1,1.664721727,34,2
31,20,0,45,122,1,1.396000266,34,2
32,20,0,29,58,1,1.330942273,34,2
33,20,0,51,7,1,2.15679431,34,2
34,20,0,61,13,1,1.286814451,34,2
35,20,0,77,31,1,3.395739079,34,2
36,20,0,33,13,1,3.095564604,34,2
37,20,0,21.1,122,0,1.664196134,34,2
38,20,0,61,122,1,1.71087718,34,2
39,20,0,33,122,0,4.232616425,34,2
40,20,0,29,1,1,1.438410997,34,2
41,20,0,31,13,1,1.629639149,34,2
42,20,0,33,1,1,1.630869508,34,2
43,20,0,41,31,1,1.486166477,34,2
44,20,0,27,13,1,2.133022308,34,2
45,20,0,51,13,1,1.29624939,34,2
46,20,0,41,13,1,1.328790188,34,2
47,20,0,51,122,0,4.256119251,34,2
48,20,0,51,31,1,2.455590725,34,2
49,20,0,61,1,1,1.050297499,34,2
50,20,0,33,7,1,1.922433257,34,2
51,20,0,21.1,13,0,1.530947566,34,2
52,20,0,57,31,1,3.271291256,34,2
53,20,0,41,7,1,1.597248912,34,2
54,20,0,77,122,1,1.205953717,34,2
55,20,0,37,58,1,1.508383512,34,2
56,20,0,57,122,1,4.793087959,34,2
57,20,0,69,122,1,2.03302145,34,2
58,20,0,31,122,0,6.68129921,34,2
59,20,0,21,58,0,7.16121006,34,2
60,20,0,21,13,0,2.904530048,34,2
61,20,0,25,1,1,2.289182186,34,2
62,20,0,21,1,1,1.563101888,34,2
63,20,0,25,13,1,3.361995697,34,2
64,20,0,69,13,1,1.617078781,34,2
65,20,0,33,58,1,1.330102682,34,2
66,20,0,61,7,1,1.776058555,34,2
67,20,0,45,31,1,1.988066316,34,2
68,20,0,23,122,0,3.484059095,34,2
69,20,0,21,31,0,1.965646982,34,2
70,20,0,61,31,1,1.686124802,34,2
71,20,0,37,1,1,1.438713789,34,2
72,20,0,45,13,1,1.361028314,34,2
73,20,0,69,1,1,1.343159914,34,2
74,20,0,57,7,1,2.834331751,34,2
75,20,0,45,7,1,1.450680614,34,2
76,20,0,31,1,1,2.892632246,34,2
77,20,0,37,122,1,1.753854752,34,2
78,20,0,41,58,1,1.241353869,34,2
79,20,0,25,122,0,1.832388163,34,2
80,20,0,25,58,0,4.279843807,34,2
81,20,0,23,58,0,2.659682512,34,2
82,20,0,77,13,1,1.41803956,34,2
83,20,0,57,58,1,1.540732622,34,2
84,20,0,29,122,0,3.901536226,34,2
85,20,0,23,7,0,4.857913017,34,2
86,20,0,27,1,1,3.473639965,34,2
87,20,0,23,1,1,1.776775479,34,2
88,20,0,45,58,1,1.596604466,34,2
89,20,0,23,13,1,2.210631132,34,2
90,20,0,69,31,1,1.438918352,34,2
91,20,0,33,31,1,1.631497025,34,2
92,20,0,51,58,1,1.482774258,34,2
93,20,0,41,122,1,2.792388439,34,2
94,20,0,27,58,1,1.594878435,34,2
95,20,0,45,1,1,1.587046504,34,2
96,20,0,69,7,1,1.510743976,34,2
1,20,0,50,29,1,1.386822581,26,2
2,20,0,30,6,1,1.136702895,26,2
3,20,0,46,29,0,1.075869203,26,2
4,20,0,21.6,118,0,1.362665057,26,2
5,20,0,41.4,6,1,1.271554828,26,2
6,20,0,24,62,0,1.731817245,26,2
7,20,0,29.4,15,0,1.250063539,26,2
8,20,0,24,29,0,1.499555349,26,2
9,20,0,34,15,1,1.136772394,26,2
10,20,0,46,15,1,1.061439991,26,2
11,20,0,34,62,0,2.312219858,26,2
12,20,0,24,29,0,1.60432899,26,2
13,20,0,50,2,1,1.553967357,26,2
14,20,0,41.4,29,0,1.772875905,26,2
15,20,0,20.5,29,0,2.156499624,26,2
16,20,0,26.6,15,0,1.79851985,26,2
17,20,0,56,6,1,1.554767132,26,2
18,20,0,41.4,2,1,2.178612471,26,2
19,20,0,76,6,1,1.287314773,26,2
20,20,0,24,6,1,1.398056507,26,2
21,20,0,46,6,1,1.273014784,26,2
22,20,0,46,62,0,1.196167946,26,2
23,20,0,30,29,0,1.283164144,26,2
24,20,0,56,118,0,1.256393433,26,2
25,20,0,76,15,1,1.943053126,26,2
26,20,0,24,2,1,1.374670386,26,2
27,20,0,26.6,62,0,1.272870302,26,2
28,20,0,34,29,0,1.363210797,26,2
29,20,0,70,2,1,1.127990723,26,2
30,20,0,62,6,0,1.362434149,26,2
31,20,0,56,62,0,1.395391822,26,2
32,20,0,36.6,15,1,1.47501266,26,2
33,20,0,76,29,0,1.161138773,26,2
34,20,0,34,2,1,1.307149768,26,2
35,20,0,21.6,62,0,1.228585005,26,2
36,20,0,34,118,0,1.249804854,26,2
37,20,0,29.4,2,0,1.049519181,26,2
38,20,0,29.4,62,0,1.214554787,26,2
39,20,0,36.6,62,0,1.585075855,26,2
40,20,0,50,118,0,1.386039853,26,2
41,20,0,29.4,29,0,1.372657657,26,2
42,20,0,24,118,0,1.338871241,26,2
43,20,0,24,15,0,2.233970165,26,2
44,20,0,26.6,2,1,1.386512995,26,2
45,20,0,20.5,118,0,1.041395903,26,2
46,20,0,20.5,15,0,1.653422832,26,2
47,20,0,70,15,1,1.206612229,26,2
48,20,0,24,2,1,1.382094264,26,2
49,20,0,62,62,0,1.242709637,26,2
50,20,0,24,15,0,1.522142291,26,2
51,20,0,46,2,1,1.437872767,26,2
52,20,0,56,29,0,1.116822362,26,2
53,20,0,24,62,0,1.295439601,26,2
54,20,0,21.6,15,0,1.240623713,26,2
55,20,0,56,2,0,1.193033695,26,2
56,20,0,36.6,29,0,0.937980473,26,2
57,20,0,36.6,2,1,1.197945237,26,2
58,20,0,20.5,62,0,1.484642029,26,2
59,20,0,50,15,1,1.217382908,26,2
60,20,0,29.4,118,0,1.162745595,26,2
61,20,0,21.6,2,1,1.621427417,26,2
62,20,0,76,2,1,1.153591752,26,2
63,20,0,34,6,1,1.384158611,26,2
64,20,0,46,118,0,1.317232251,26,2
65,20,0,26.6,6,0,1.252156973,26,2
66,20,0,70,118,0,1.396026611,26,2
67,20,0,70,62,0,1.175774574,26,2
68,20,0,70,6,1,0.882852495,26,2
69,20,0,76,62,0,1.407722473,26,2
70,20,0,21.6,29,0,1.43039906,26,2
71,20,0,26.6,29,0,0.972045183,26,2
72,20,0,29.4,6,0,1.039037704,26,2
73,20,0,62,2,1,1.027683616,26,2
74,20,0,50,62,0,1.430331945,26,2
75,20,0,76,118,0,1.025642037,26,2
76,20,0,24,6,1,1.026363373,26,2
77,20,0,30,62,0,1.184987903,26,2
78,20,0,41.4,15,0,1.497022986,26,2
79,20,0,20.5,2,1,1.892688155,26,2
80,20,0,24,118,0,1.30971837,26,2
81,20,0,30,118,0,1.196671963,26,2
82,20,0,20.5,6,0,1.360014677,26,2
83,20,0,36.6,118,0,1.318160892,26,2
84,20,0,56,15,1,1.238430858,26,2
85,20,0,41.4,118,0,1.184569359,26,2
86,20,0,21.6,6,0,1.080209017,26,2
87,20,0,30,2,1,1.408787847,26,2
88,20,0,26.6,118,0,1.215270758,26,2
89,20,0,62,29,0,1.317335725,26,2
90,20,0,50,6,1,1.228823185,26,2
91,20,0,41.4,62,0,1.116991282,26,2
92,20,0,30,15,0,1.350988388,26,2
93,20,0,36.6,6,0,1.526959658,26,2
94,20,0,62,15,0,1.384973884,26,2
95,20,0,70,29,0,1.263060689,26,2
96,20,0,62,118,0,1.228850842,26,2
1,20,0,50,29,1,4.825610161,10,2
2,20,0,30,6,1,3.551865816,10,2
3,20,0,46,29,1,2.010992289,10,2
4,20,0,21.6,118,0,2.993896484,10,2
5,20,0,41.4,6,1,2.435606241,10,2
6,20,0,24,62,0,6.880591393,10,2
7,20,0,29.4,15,1,2.188946962,10,2
8,20,0,24,29,1,2.749631643,10,2
9,20,0,34,15,1,2.256701708,10,2
10,20,0,46,15,1,4.132868767,10,2
11,20,0,34,62,1,4.93621254,10,2
12,20,0,24,29,1,3.39561224,10,2
13,20,0,50,2,1,2.277642488,10,2
14,20,0,41.4,29,1,2.480064869,10,2
15,20,0,20.5,29,0,2.613639355,10,2
16,20,0,26.6,15,1,5.181533337,10,2
17,20,0,56,6,1,2.481874943,10,2
18,20,0,41.4,2,1,3.216783762,10,2
19,20,0,76,6,1,1.922478557,10,2
20,20,0,24,6,1,3.283107042,10,2
21,20,0,46,6,1,1.654242396,10,2
22,20,0,46,62,1,4.846894741,10,2
23,20,0,30,29,1,3.036875725,10,2
24,20,0,56,118,1,4.894600391,10,2
